code,name,Philosophical Inquiry and Life's Meanings,Aesthetic Exploration,Historical Consciousness,Scientific Inquiry I,Social Inquiry I,Scientific Inquiry II,Social Inquiry II,Quantitative Reasoning I,Quantitative Reasoning II,The Individual in Community,Global Citizenship and Intercultural Literacy,Ethical Reasoning,First-Year Writing Seminar,"Writing, Research, and Inquiry",Writing-Intensive Course,Oral and/or Signed Communication,Digital/Multimedia Expression,Critical Thinking,Research and Information Literacy,Teamwork/Collaboration,Creativity/Innovation
CAS BI 108,Biology 2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
CAS BI 114,Human Infectious Diseases,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS BI 116,Biology 2 with Integrated Science Experience 1 Lab,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
CAS BI 119,Sociobiology,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS BI 126,Human Genetics,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS BI 203,Cell Biology,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS BI 206,Genetics,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS BI 210,Human Anatomy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS BI 211,Human Physiology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
CAS BI 213,Intensive Cell Biology,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS BI 216,Intensive Genetics,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CAS BI 218,Cell Biology with Integrated Science Experience II Lab,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CAS BI 225,Behavioral Biology,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CAS BI 230,Behavioral Endocrinology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CAS BI 260,Marine Biology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CAS BI 282,Fundamentals of Biology 2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS BI 302,Vertebrate Zoology,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS BI 303,Evolutionary Ecology,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
CAS BI 306,Biology of Global Change,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CAS BI 309,Evolution,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS BI 310,"Human Structure & Function: Anatomy, Histology and Pathology",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS BI 311,General Microbiology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CAS BI 315,Systems Physiology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
CAS BI 325,Principles of Neuroscience,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS BI 328,Cell Biology and Translational Medicine,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS BI 333,Human Population Genetics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CAS BI 340,Junior Research in Biology 1 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS BI 341,Junior Research in Biology 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS BI 349,"Neurotoxins in Biology, Medicine, Agriculture and War",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS BI 350,Junior Research in Biology 1 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS BI 351,Junior Research in Biology 2 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAS BI 352,Junior Research in Biology 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS BI 401,Honors Research In Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS BI 402,Honors Research in Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CAS BI 407,Animal Behavior,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CAS BI 414,Ornithology,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS BI 423,Marine Biogeochemistry,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS BI 448,Biodiversity and Conservation Biology,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CAS BI 450,Senior Research in Biology 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS BI 451,Senior Research in Biology 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAS BI 452,Senior Research in Biology 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS BI 475,Urban Ecology,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS BI 481,Molecular Biology of the Neuron,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS BI 497,Honors in Biology Seminar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS BI 498,Honors in Biology Seminar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS BI 500,Shark Biology & Conservation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS BI 507,Diversity of Sex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS BI 509,Metapopulation Ecology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CAS BI 519,Theoretical Evolutionary Ecology,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS BI 520,Sensory Neurobiology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS BI 525,Biology of Neurodegenerative Diseases,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
CAS BI 530,Forest Ecology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS BI 535,Translational Research in Alzheimer's Disease,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
CAS BI 542,Neuroethology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS BI 550,Marine Genomics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS BI 556,Drug Discovery in Neuroscience,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS BI 558,Coastal Biogeochemistry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS BI 561,Proteostasis in the Biology of Neurodegenerative Diseases,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAS BI 565,Functional Genomics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
CAS BI 566,DNA Dynamics in Disease,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CAS BI 572,Advanced Genetics,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CAS BI 586,Ecological Genomics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
CAS BI 588,Project Design and Statistics in Biological Anthropology,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CAS BI 589,Neural Impacts on Tumorigenesis,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS CC 101,Core Humanities I: Ancient Worlds,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CAS CC 102,Core Humanities 2: The Way: Antiquity and the Medieval World,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
CAS CC 111,"Core Natural Sciences I: Origins - The Cosmos, Earth, Life, and Human Beginnings",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS CC 201,"Core Humanities 3: Renaissance, Rediscovery, and Reformation",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CAS CC 202,"Core Humanities 4: Enlightenment, Romanticism, and Modernity",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS CC 212,"Core Natural Science II: Science, Reality, and the Modern World",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS CC 220,Multimedia Encounters with Core Texts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS CC 221,"Making the Modern World: Progress, Politics, and Economics",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS CC 222,"""Unmaking"" the Modern World: the Psychology, Politics, and Economics of the Self",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CC 318,Public Speaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
CAS CC 320,Extended Multimedia Encounters with Core Texts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
CAS CG 101,"Modern Greek Language, Culture, and Literature",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS CG 111,Beginning Modern Greek 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS CG 112,Beginning Modern Greek 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS CG 211,Intermediate Modern Greek 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS CG 212,Intermediate Modern Greek 2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CAS CG 350,The Modern Greek Short Story,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS CG 357,Modern Greek Culture and Film,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS CH 101,General Chemistry 1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CH 102,General Chemistry 2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CH 109,Advanced General Chemistry with Quantitative Analysis Lab 1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CH 110,Advanced General Chemistry with Quantitative Analysis Lab 2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS CH 112,Intensive General Chemistry with Quantitative Analysis Lab 2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
CAS CH 116,General Chemistry 2 with Integrated Science Experience 1 Lab,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
CAS CH 131,General Chemistry for the Engineering Sciences,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CH 141,Freshman Research in Chemistry 1 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CH 142,Freshman Research in Chemistry 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS CH 161,Freshman Research in Chemistry 1 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS CH 162,Freshman Research in Chemistry 2 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
CAS CH 171,Principles of General Chemistry,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CH 172,Principles of Organic and Biochemistry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CH 174,Principles of Organic Chemistry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CH 195,Freshman Seminar in the Chemical Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CH 201,Quantitative Analytical Chemistry Laboratory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CH 203,Organic Chemistry 1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CH 204,Organic Chemistry 2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CH 211,Intensive Organic Chemistry 1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
CAS CH 212,Intensive Organic Chemistry 2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
CAS CH 214,Organic Chemistry with Qualitative Analysis,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CH 218,Organic Chemistry 1 with Integrated Science Experience II Lab,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
CAS CH 220,Organic Chemistry Laboratory with Qualitative Analysis,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CH 225,Mathematical Methods for Molecular Science,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS CH 232,Inorganic Chemistry,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS CH 241,Sophomore Research in Chemistry 1 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CH 242,Sophomore Research in Chemistry 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS CH 243,Sophomore Research in Chemistry 3 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS CH 244,Sophomore Research in Chemistry 4 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS CH 261,Sophomore Research in Chemistry 1 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS CH 262,Sophomore Research in Chemistry 2 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
CAS CH 263,Sophomore Research in Chemistry 3 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAS CH 264,Sophomore Research in Chemistry 4 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAS CH 341,Junior Research in Chemistry 1 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CH 342,Junior Research in Chemistry 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS CH 343,Junior Research in Chemistry 3 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS CH 344,Junior Research in Chemistry 4 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS CH 351,Physical Chemistry I: Quantum Mechanics,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS CH 354,Physical Chemistry Laboratory,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS CH 361,Junior Research in Chemistry 1 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS CH 362,Junior Research in Chemistry 2 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
CAS CH 363,Junior Research in Chemistry 3 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAS CH 364,Junior Research in Chemistry 4 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAS CH 401,Honors Research in Chemistry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAS CH 402,Honors Research in Chemistry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
CAS CH 441,Senior Research in Chemistry 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS CH 442,Senior Research in Chemistry 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS CH 461,Senior Research in Chemistry 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAS CH 462,Senior Research in Chemistry 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
CAS CH 524,Chemical Biology Laboratory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAS CI 101,History of Global Cinema 1: Origins through 1950s,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CI 102,History of Global Cinema 2: 1960s to the Present,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CI 200,Introduction to Film & Media Aesthetics,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
CAS CI 255,"The Myth of the Family in Classic American Literature, Film, and Television",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 260,Modern Japanese Culture in Cinema (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS CI 263,Philosophy and Film,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CI 266,A Study of Italian Cinema from the 1940s to the Present,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 268,Religion and Film,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS CI 269,Representations of the Holocaust in Literature and Film,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS CI 270,Israeli Culture through Film (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS CI 283,Arab Cultures Through Film (in English translation),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS CI 320,Weimar Cinema (taught in English),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CI 321,Introduction to Brazilian Cinema,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS CI 325,Tradition and Modernity in Iranian Film and Literature,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS CI 330,Film Genres & Movements,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS CI 352,Auteur Filmmaking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 353,Stalin's Crimes: Gulag and Genocide,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS CI 354,Auteurs at Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAS CI 363,Screening Modern China (in English Translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS CI 365,Modern Korean Culture through Cinema (in English translation),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS CI 367,Studies in Non-Cinematic Media,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS CI 369,Greek Tragedy and Film,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CI 378,Modern Greek Culture and Film,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS CI 380,Gender and Identity in Contemporary Middle Eastern Film,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS CI 381,Modern India through Bollywood,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS CI 383,Auteur Studies: Japan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS CI 386,Fascism and the Holocaust in Italy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 387,The Holocaust Through Film,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS CI 389,World Cities: Istanbul,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
CAS CI 395,"Inhuman Films: Genders, Animals, Machines",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CAS CI 430,Black American Cinema,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS CI 445,On Screen: Italians in America,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 480,Modern Chinese Literature & Film,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS CI 482,Cinema-Monde: Mapping French Film,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAS CI 512,Film and Media Theory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS CI 551,Studies in Auteur Filmmaking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS CL 101,The World of Greece,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 102,The World of Rome,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 108,Scientific Terminology from Greek and Latin Roots,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
CAS CL 111,Latin 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CAS CL 121,What Is a Good Life' Ancient Wisdom and Modern Insights,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS CL 161,Greek 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAS CL 162,Greek 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAS CL 206,Women in Antiquity,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 207,Sexuality in Ancient Greece and Rome,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 211,Latin 3: Prose,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS CL 212,Latin 4: Verse,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS CL 213,Greek and Roman Mythology,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CL 216,Greek and Roman Religion,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 224,Greek Drama in Translation,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CAS CL 225,Roman Warfare,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS CL 228,The History of Medicine in Ancient Greece and Rome,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CL 229,Roman Comedy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS CL 230,The Golden Age of Latin Literature,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS CL 237,Race and Ethnicity in Ancient Greece and Rome,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CAS CL 249,Classics in Popular Culture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS CL 261,Greek 3: Prose,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS CL 262,Greek 4: Homer,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS CL 300,The Age of Pericles,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
CAS CL 302,The Age of Augustus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS CL 303,The Decline and Fall of the Roman Empire,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS CL 305,Topics in Myth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS CL 310,The Classical Tradition in Modern Literature,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS CL 313,"The ""Odyssey"" and ""Ulysses""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
CAS CL 321,Greek History,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 322,Roman History,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
CAS CL 325,Greek Tragedy and Film,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 351,Latin Seminar,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CL 391,Greek Seminar,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CL 406,Advanced Topics in Classical Civilization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CAS CS 101,Introduction to Computing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
CAS CS 103,Introduction to Internet Technologies and Web Programming,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
CAS CS 105,Introduction to Databases and Data Mining,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
CAS CS 108,Programming for Non-CS Majors,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 111,Introduction to Computer Science 1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
CAS CS 112,Introduction to Computer Science 2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
CAS CS 115,Academic Writing in Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS CS 131,Combinatoric Structures,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS CS 132,Geometric Algorithms,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
CAS CS 210,Computer Systems,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
