code,name,Philosophical Inquiry and Life's Meanings,Aesthetic Exploration,Historical Consciousness,Scientific Inquiry I,Social Inquiry I,Scientific Inquiry II,Social Inquiry II,Quantitative Reasoning I,Quantitative Reasoning II,The Individual in Community,Global Citizenship and Intercultural Literacy,Ethical Reasoning,First-Year Writing Seminar,"Writing, Research, and Inquiry",Writing-Intensive Course,Oral and/or Signed Communication,Digital/Multimedia Expression,Critical Thinking,Research and Information Literacy,Teamwork/Collaboration,Creativity/Innovation
CAS CI 266,A Study of Italian Cinema from the 1940s to the Present,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 268,Religion and Film,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS CI 269,Representations of the Holocaust in Literature and Film,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS CI 270,Israeli Culture through Film (in English translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS CI 283,Arab Cultures Through Film (in English translation),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS CI 320,Weimar Cinema (taught in English),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CI 321,Introduction to Brazilian Cinema,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS CI 325,Tradition and Modernity in Iranian Film and Literature,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS CI 330,Film Genres & Movements,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS CI 351,Topics in Auteur Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 352,Auteur Filmmaking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 353,Stalin's Crimes: Gulag and Genocide,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS CI 354,Auteurs at Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAS CI 362,Africa on Screen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 363,Screening Modern China (in English Translation),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS CI 365,Modern Korean Culture through Cinema (in English translation),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS CI 367,Studies in Non-Cinematic Media,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS CI 369,Greek Tragedy and Film,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CI 378,Modern Greek Culture and Film,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS CI 380,Gender and Identity in Contemporary Middle Eastern Film,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS CI 381,Modern India through Bollywood,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS CI 383,Auteur Studies: Japan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS CI 386,Fascism and the Holocaust in Italy,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 387,The Holocaust Through Film,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS CI 389,World Cities: Istanbul,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
CAS CI 390,Special Topics in Cinema and Media Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 395,"Inhuman Films: Genders, Animals, Machines",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CAS CI 430,Black American Cinema,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS CI 445,On Screen: Italians in America,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 480,Modern Chinese Literature & Film,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS CI 482,Cinema-Monde: Mapping French Film,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAS CI 490,Special Topics in Cinema and Media Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 491,Directed Study in Cinema & Media Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 492,Directed Study in Cinema & Media Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 495,Modes of Independent Filmmaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CI 512,Film and Media Theory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS CI 551,Studies in Auteur Filmmaking,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS CL 101,The World of Greece,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 102,The World of Rome,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 108,Scientific Terminology from Greek and Latin Roots,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
CAS CL 111,Latin 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CAS CL 112,Latin 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CL 121,What Is a Good Life? Ancient Wisdom and Modern Insights,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS CL 161,Greek 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAS CL 162,Greek 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAS CL 200,Topics in Classical Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CL 202,Warfare in Antiquity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CL 206,Women in Antiquity,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 207,Sexuality in Ancient Greece and Rome,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 211,Latin 3: Prose,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS CL 212,Latin 4: Verse,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS CL 213,Greek and Roman Mythology,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CL 216,Greek and Roman Religion,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 224,Greek Drama in Translation,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CAS CL 225,Roman Warfare,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS CL 228,The History of Medicine in Ancient Greece and Rome,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CL 229,Roman Comedy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS CL 230,The Golden Age of Latin Literature,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS CL 237,Race and Ethnicity in Ancient Greece and Rome,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CAS CL 249,Classics in Popular Culture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS CL 261,Greek 3: Prose,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS CL 262,Greek 4: Homer,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS CL 300,The Age of Pericles,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
CAS CL 302,The Age of Augustus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS CL 303,The Decline and Fall of the Roman Empire,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS CL 305,Topics in Myth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS CL 310,The Classical Tradition in Modern Literature,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS CL 313,"The ""Odyssey"" and ""Ulysses""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
CAS CL 321,Greek History,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 322,Roman History,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
CAS CL 325,Greek Tragedy and Film,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS CL 351,Latin Seminar,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CL 391,Greek Seminar,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CL 401,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CL 406,Advanced Topics in Classical Civilization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CAS CL 451,Advanced Latin Seminar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CL 461,Advanced Greek Seminar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 101,Introduction to Computing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
CAS CS 103,Introduction to Internet Technologies and Web Programming,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
CAS CS 105,Introduction to Databases and Data Mining,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
CAS CS 108,Programming for Non-CS Majors,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 111,Introduction to Computer Science 1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
CAS CS 112,Introduction to Computer Science 2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
CAS CS 115,Academic Writing in Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS CS 131,Combinatoric Structures,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS CS 132,Geometric Algorithms,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
CAS CS 210,Computer Systems,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 235,Algebraic Algorithms,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 237,Probability in Computing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS CS 320,Concepts of Programming Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS CS 330,Introduction to Analysis of Algorithms,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS CS 332,Elements of the Theory of Computation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 350,Fundamentals of Computing Systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 351,Distributed Systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 357,Introduction to Information Security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 365,Foundations of Data Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 391,Topics in Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 392,Topics in Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 401,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS CS 402,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS CS 410,Advanced Software Systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 411,Software Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS CS 412,Full-Stack Application Design and Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 440,Introduction to Artificial Intelligence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 451,Distributed Systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 454,Embedded Systems Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 455,Computer Networks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 460,Introduction to Database Systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 480,Introduction to Computer Graphics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS CS 491,Directed Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 492,Directed Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 501,Computer Science Practicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 505,Introduction to Natural Language Processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 506,Data Science Tools and Applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CAS CS 511,Formal Methods 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 516,Software Foundations via Formal Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 519,Spark! Software Engineering X-Lab Practicum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS CS 523,Deep Learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 525,Compiler Design Theory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 528,Cloud Computing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 530,Advanced Algorithms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 531,Advanced Optimization Algorithms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 535,Complexity Theory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 537,Randomness in Computing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 538,Fundamentals of Cryptography,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 541,Applied Machine Learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 542,Principles of Machine Learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 543,Algorithmic Techniques for Taming Big Data,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CAS CS 548,Advanced Cryptography,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 549,Spark! Machine Learning X-Lab Practicum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
CAS CS 551,Streaming and Event-driven Systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 552,Introduction to Operating Systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 561,Data Systems Architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS CS 565,Algorithmic Data Mining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 581,Computational Fabrication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 582,Geometry Processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 585,Image and Video Computing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 595,Blockchains and their Applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS CS 599,Advanced Topics in Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 101,Introductory Microeconomic Analysis,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS EC 102,Introductory Macroeconomic Analysis,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS EC 201,Intermediate Microeconomic Analysis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 202,Intermediate Macroeconomic Analysis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 203,Empirical Economics 1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 204,Empirical Economics 2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CAS EC 221,Intermediate Microeconomic Theory,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 222,Intermediate Macroeconomic Theory,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 223,Statistical Analysis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 224,Econometric Analysis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 320,Economics of Less-Developed Regions,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS EC 323,Behavioral Economics,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 325,The Economics of Poverty and Discrimination in the United States,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
CAS EC 328,Urban and Regional Economics,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 332,Market Structure and Economic Performance,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 333,Market Organization and Public Policy,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS EC 337,Economic Analysis of Legal Issues,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
CAS EC 341,Monetary and Banking Institutions,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 342,Monetary and Banking Theory,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EC 348,Dynamic Macroeconomics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 356,Economics of the Labor Market,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 358,Economics of Education,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 363,Race and the Development of the American Economy: A Global Perspective,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 365,Economic Institutions in Historical Perspective,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 367,Economics of the Public Sector,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 368,Contemporary East Asian Economics,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS EC 369,Economic Development of Latin America,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS EC 370,The Chinese Economy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 371,Environmental Economics,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
CAS EC 377,"Government, Business, and Labor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 379,"Firms, Markets, and Economic Development",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 385,Economics of Sports,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 387,Introduction to Health Economics,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 390,Special Topics in Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 391,International Trade,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 392,International Macroeconomics,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 401,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CAS EC 402,Senior Independent Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 403,Game Theory,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 404,Economics of Information,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 405,Applied Econometrics: Time Series,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
CAS EC 406,Applied Econometrics: Cross-Sectional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
CAS EC 411,Economics Practicum 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 412,Economics Practicum 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 421,Understanding the Fed 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 422,Understanding the Fed 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 436,Economics of Corporate Organization,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS EC 445,Economics of Risk and Uncertainty,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 490,Special Topics in Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 491,Directed Study in Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EC 492,Directed Study in Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 100,Environmental Change and Sustainability,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CAS EE 105,Crises of Planet Earth,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 107,Introduction to Climate and Earth System Science,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 142,Introduction to Beach and Shoreline Processes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS EE 144,Introduction to Oceanography,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS EE 150,"Sustainable Energy: Technology, Resources, Society and Environment",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 201,World Regional Geography,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 230,Environmental Humanities and Society,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS EE 250,"The Fate of Nations: Climate, Resources, and Institutions",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS EE 270,"Data, Models, and Analysis in Earth & Environment",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 300,Earth's Rocky Materials,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 302,Remote Sensing of Environment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
CAS EE 304,Environmentally Sustainable Development,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 305,Rock Deformation and Structure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 307,Biogeography,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS EE 309,Intermediate Environmental Analysis and Policy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 310,Climate and the Environment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
CAS EE 317,Introduction to Hydrology,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS EE 322,"The Politics of Science, Care, and the Environment",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS EE 347,Water Resources and the Environment,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS EE 351,Paleoclimatology and Paleoceanography,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 360,Introduction to Physical Oceanography,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 365,An Introduction to Geographic Information Systems (GIS),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 371,Introduction to Geochemistry,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS EE 375,Introduction to Quantitative Environmental Modeling,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
CAS EE 400,Environment and Development: A Political Ecology Approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 422,Aquatic Optics & Remote Sensing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
CAS EE 423,Marine Biogeochemistry,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS EE 444,Digital Image Processing - Remote Sensing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS EE 445,Physical Models in Remote Sensing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
