code,name,Philosophical Inquiry and Life's Meanings,Aesthetic Exploration,Historical Consciousness,Scientific Inquiry I,Social Inquiry I,Scientific Inquiry II,Social Inquiry II,Quantitative Reasoning I,Quantitative Reasoning II,The Individual in Community,Global Citizenship and Intercultural Literacy,Ethical Reasoning,First-Year Writing Seminar,"Writing, Research, and Inquiry",Writing-Intensive Course,Oral and/or Signed Communication,Digital/Multimedia Expression,Critical Thinking,Research and Information Literacy,Teamwork/Collaboration,Creativity/Innovation
SPH PH 978,Public Health Practicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PH 986,Doctorate of Public Health Practicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PH 990,Continuing Study in DrPH Program,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PH 995S,Summer Research for Curricular Practical Training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 714,Healthcare Management as a Profession,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 733,Health Program Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 734,Principles and Practices in Non-Profit Health Care Accounting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 735,Health Care Finance: How Policy-makers and Managers Can Use Money as a Tool to Improve Health Care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 736,Human Resource Management in Public Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 740,Comparative Health Systems and Policy in Industrialized and BRIC Countries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 755,Health Care Delivery Systems: Issues and Innovations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 758,Introduction to Mental Health Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 760,"Health Law, Policy and Policymaking",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 785,Mental Health Advocacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 795,"Alcohol, Tobacco and Other Drug Policy and Politics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 802,"Pharmaceutical Management, Policy and Practice in the 21st Century: A Case Study Approach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 804,"Digital Disruption In Health: The Effects Of Health Information Technologies On Polices, Delivery,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 807,Introduction to Cost Effectiveness Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 820,Introduction to Quality Measurement and Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 822,Advanced Quantitative Methods for Health and Social Policy Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 827,Strategic Management of Healthcare Organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 828,Advanced Qualitative Methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 832,Operations Management in Health Care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 833,Health Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 834,Planning and Regulating to Fix Health Care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 835,Lean Management in Healthcare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 839,Implementation Science: Linking Research to Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 840,Analysis of Current Health Policy Issues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 842,Health Economics for Health and Social Policy Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 844,Health Policy and Policy-making for Public Health Researchers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 846,Advanced Quantitative Policy and Program Implementation and Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 851,Organizing and Advocacy for Health Policy Change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 864,Contemporary Structures of Health Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 866,Theory in the Analysis of Health Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 874,Causal Inference for Health Services and Policy Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 931,Directed Studies in HPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 932,Directed Research in HPM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH PM 980,Continuing Study in Health Services and Policy Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 730,Stress as a Public Health Problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 733,Mass Communication and Public Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 745,"Homelessness: Stories, Solutions, and Advocacy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 747,Gun Violence and Community Health Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 753,Preventing Sexual and Intimate Partner Violence: A Public Health Perspective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 760,Health of LGBTQ Populations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 780,Mental Health and Public Health: A Social and Behavioral Sciences Perspective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 785,"Alcohol, Tobacco and Other Drug Use: People, Populations and Policies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 806,Designing Strategic Interventions and Communications to Advance Public Health,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 818,Qualitative Research Methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 820,Assessment and Planning for Health Promotion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 821,Intervention Strategies for Health Promotion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 822,Quantitative Methods for Program Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 832,"Trauma, Trauma-Informed Care, Recovery & Resilience",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 860,Strategies for Public Health Advocacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 921,Directed Studies in Social & Behavioral Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPH SB 922,Directed Research in Social & Behavioral Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
